company_id,jobview_url,Position(Company),Description
634881188,https://www.linkedin.com/jobs/view/634881188/,KGS-Senor Analyst-DA Research-Gurgaon,"The candidate must have 2-4 years of relevant experience in a similar role, particularly in a leading consulting firm. Experience working within a dynamic environment across ..."
634881170,https://www.linkedin.com/jobs/view/634881170/,KGS::Assistant Manager::CF::HR::GM,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634881032,https://www.linkedin.com/jobs/view/634881032/,Economics and Regulatory - Tax,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634880365,https://www.linkedin.com/jobs/view/634880365/,Associate Director- Govt Advisory IGH,TBCRoles and ResponsibilitiesQualifications And SkillsExperience and Background
634880273,https://www.linkedin.com/jobs/view/634880273/,Manager- Analytics and MIS,"Excellent verbal and written communication as well as interpersonal skills. Involved in Data management skills (e.g. Candidate would require, creating and using standard ..."
634879928,https://www.linkedin.com/jobs/view/634879928/,KGS-SEnior Analyst- UK Learning-Gurgaon,Build effective relationships with the on-shore and off-shore graphics teams to enhance the production of visually engaging and interactive learning content. Build bite-sized ...
634879879,https://www.linkedin.com/jobs/view/634879879/,KGS-Business Associate-AMS-Gurgaon,"Ability to think outside the box and develop or enhance business processes, rather than just following predefined processes. Good communicator both verbal and written and then ..."
634879747,https://www.linkedin.com/jobs/view/634879747/,Manager- Markets- SSG,TBC SSG TeamRoles and ResponsibilitiesQualifications And SkillsExperience and Background
634879743,https://www.linkedin.com/jobs/view/634879743/,Executive Assistant - TAX,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634877901,https://www.linkedin.com/jobs/view/634877901/,Senior Executive - Server Support and Operations (Asset Management),"Seeking an individual who have expertise in windows server infrastructure who can configure, implement and manage IT server infrastructure. Candidate key skills and experience. ..."
634877848,https://www.linkedin.com/jobs/view/634877848/,Executive - BPM/Production Support/Operations,"Excellent communication skills (Hindi and English), good attitude and People. Good presentation and training skills. Providing handholding support to end user in accessing the ..."
634877837,https://www.linkedin.com/jobs/view/634877837/,Executive/Senior Executive - Administration Procurement,"Should be having experience in the procurement of at least of the. Should be having strong experience in Non-IT and IT Procurement. Experience (Oracle/SAP etc), should know how ..."
634879620,https://www.linkedin.com/jobs/view/634879620/,Manager - M&A Tax,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634878973,https://www.linkedin.com/jobs/view/634878973/,Executive/ Senior Executive- Risk Management,Good soft skills like interpersonal /team skills and effective communication skills. Experience in working on independence (professional) and regulatory compliance related areas.
634879984,https://www.linkedin.com/jobs/view/634879984/,KGS- consultant-Infrastructure Modelling,"The Ideal Candidate Would. The ideal candidate would: MBA / PGDBM / CFA/CA/Engineers Relevant experience (6-11 years) gained in either Corporate roles, Debt Syndication, ..."
672035526,https://www.linkedin.com/jobs/view/672035526/,Executive/Senior Executive- Knowledge Management,Internship experience in project management will be considered. 0-2 years&#x2019; experience in project management. Ensure that activities are carried out in accordance with ...
634881169,https://www.linkedin.com/jobs/view/634881169/,Associate Director- IP Advisory SSG,"Experience of working on Corporate debt resolution process as per the provision of the Insolvency and Bankruptcy Code, 2016. Strong Financial services background with 12-16 yrs ..."
634881158,https://www.linkedin.com/jobs/view/634881158/,Audit Risk Management,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634880363,https://www.linkedin.com/jobs/view/634880363/,Senior- IP Advisory SSG,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634879887,https://www.linkedin.com/jobs/view/634879887/,Manager IP Advisory SSG,"Experience of working on Corporate debt resolution process as per the provision of the Insolvency and Bankruptcy Code, 2016. Strong financial background with 8-12 years of ..."
634877960,https://www.linkedin.com/jobs/view/634877960/,Manager - AAS,"Possess strong data analytics skills and knowledge of advanced data analytical tools will be an advantage. Possess strong domain knowledge, has strong accounting foundation skills."
634877900,https://www.linkedin.com/jobs/view/634877900/,Sr Associate- SSG IP Advisory,TBCRoles and ResponsibilitiesQualifications And SkillsExperience and Background
845254482,https://www.linkedin.com/jobs/view/845254482/,INTERNATIONAL BPO II CUSTOMER SERVICE II COLLECTIONS II TRAVEL PROCESS || SALES ||,"Skills: KPMG,E&amp;Y,Deloitte,Capgemini,HSBC,Citi,Genpact,Deutsche,Barclays,AMEX,ENCORE,SUTHERLAND,TRAVEL PROCESS,Sitel,Allsec,Ajuba,HCL,COLLECTIONS,Retention,Upselling,Outbound,..."
845253227,https://www.linkedin.com/jobs/view/845253227/,INTERNATIONAL BPO II BPO II CUSTOMER SERVICE II COLLECTIONS II TRAVEL PROCESS,"Skills: KPMG,E&amp;Y,Deloitte,Capgemini,HSBC,Citi,Genpact,Deutsche,Barclays,AMEX,ENCORE,SUTHERLAND,TRAVEL PROCESS,Sitel,Allsec,Ajuba,HCL,COLLECTIONS,Retention,Upselling,Outbound,..."
794861115,https://www.linkedin.com/jobs/view/794861115/,Manager - Finance,"Technical Skills &#x2013; Demonstrates strong technical skills for IFRS and US GAAP required for the role, pays attention to detail, takes initiative to broaden his / her knowledge ..."
634879828,https://www.linkedin.com/jobs/view/634879828/,Executive/Senior - Tax,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634877946,https://www.linkedin.com/jobs/view/634877946/,Consultant Resourcing,"Demonstrates a high level of proficiency with Retain to perform complex skill searches, process team requests, update schedules, reconcile booking requests and post roles to the..."
634877945,https://www.linkedin.com/jobs/view/634877945/,ADC Staff Accountant,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634877737,https://www.linkedin.com/jobs/view/634877737/,SR Consultant(Metals&M)ining,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
803515236,https://www.linkedin.com/jobs/view/803515236/,Project Cordinator -Crowd Compass,"Representative clients include Marriott, Hyatt, KPMG, the World Bank, Rolls Royce, American Marketing Association, Wal-Mart, Mobil, Yahoo, Harvard University, United Way, BMW, ..."
867928346,https://www.linkedin.com/jobs/view/867928346/,Senior/TL/AM-Instructional Design-Gurgaon-KM,"Span style=&quot;font-family:&quot;Univers for KPMG Cond&quot;&#x200b;,sans-serif; Span style=&quot;font-family:&quot;Univers for KPMG Cond&quot;&#x200b;,sans-serif; Span style=&quot;font-family:&quot;Univers for KPMG Cond&quot;&#x200b;,..."
782893515,https://www.linkedin.com/jobs/view/782893515/,Hiring for Cvent Product Consultant salary up to 6.5 lacs package,"Preference would be given to candidates who have prior experience of having travelled, studied or worked abroad. Excellent communication skills (verbal and written) Provide ..."
859857604,https://www.linkedin.com/jobs/view/859857604/,Internal Auditor,"Min 4-7 years of audit background ideally with some internal audit experience in the internal audit departments of the companies or big four (e.g. Experience in operational, ..."
752247303,https://www.linkedin.com/jobs/view/752247303/,Aranca - Senior Analyst - Private Equity Research (2-5 yrs) Gurgaon/Gurugram,"The candidate should have experience forecasting the financial statements (income statement, balance sheet and cash flows), with detailed drivers of revenues and costs, for both..."
870547456,https://www.linkedin.com/jobs/view/870547456/,Manager - Strategy,"Relevant experience (7-10 years) gained in either corporate roles, strategy consulting, or similar analytical/ deal experience in the relevant sector/ propositions (as applicable)"
868141259,https://www.linkedin.com/jobs/view/868141259/,Editorial Role :: Analyst/Business Associate :: Gurgaon :: KM,English-speakers can easily understand what they read or hear and nothing is. And good judgment for consistency and accuracy. Time management and ability to meet established ...
867928345,https://www.linkedin.com/jobs/view/867928345/,Editorial Role-KM-Analyst/Business Associate-Gurgaon,"We don&#x2019;t expect you to have Storyline experience and will train you on the job, Main part of this role is to work within the learning and development team to. Other side to ..."
631825847,https://www.linkedin.com/jobs/view/631825847/,Associate Product Consultant -Crowd Compass 1,"Should have 2-8 years of experience with a reputed BPO in voice supporting US, UK or Australia clients &#xf0b7; Excellent communication skills (verbal and written) We have multiple ..."
867935360,https://www.linkedin.com/jobs/view/867935360/,Analyst IRP SSG,"Experience of working on Corporate debt resolution process as per the provision of the Insolvency and Bankruptcy Code, 2016. M&amp;A experience &#x2013; understanding of valuation, deal ..."
789267371,https://www.linkedin.com/jobs/view/789267371/,Test Req,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
796092667,https://www.linkedin.com/jobs/view/796092667/,SAS,"Minimum 1 year of experience in SAS Technologies with an overall IT experience of 1-3 years. Effectively deliver tasks on projects as guided by the Project Manager - in design, ..."
869423913,https://www.linkedin.com/jobs/view/869423913/,CA Articleship in Taxation,"Dhruv Mehandru, his son, has done his articleship from KPMG and after qualifying CA, he has joined D.V. Mehandru &amp; Associates. Candidates who join the firm for articleship will ..."
881925903,https://www.linkedin.com/jobs/view/881925903/,Investment Analyst - CA - Private Investment Firm (1-3 yrs) Delhi/NCR,"1-3 years of prior work experience with Big 4 such as EY, KPMG, Deloitte, PwC. Analysts will work with other specialists within the team to leverage and gain from their ..."
881904421,https://www.linkedin.com/jobs/view/881904421/,Investment Analyst - CA - Private Investment Firm (1-3 yrs) Delhi/NCR,"1-3 years of prior work experience with Big 4 such as EY, KPMG, Deloitte, PwC. Analysts will work with other specialists within the team to leverage and gain from their ..."
881142839,https://www.linkedin.com/jobs/view/881142839/,IT Project Manager (PMP) ($100k/yr) - Online Hiring Event,The IT Project Manager position is responsible for implementing client facing and internal technical projects. You should have experience in being client facing or a technical ...
634878974,https://www.linkedin.com/jobs/view/634878974/,Associate Director,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
881145324,https://www.linkedin.com/jobs/view/881145324/,IT Project Manager (PMP) ($100k/yr) - Online Hiring Event,The IT Project Manager position is responsible for implementing client facing and internal technical projects. You should have experience in being client facing or a technical ...
881142012,https://www.linkedin.com/jobs/view/881142012/,IT Project Manager (PMP) ($100k/yr) - Online Hiring Event,The IT Project Manager position is responsible for implementing client facing and internal technical projects. You should have experience in being client facing or a technical ...
881141519,https://www.linkedin.com/jobs/view/881141519/,IT Project Manager (PMP) ($100k/yr) - Online Hiring Event,The IT Project Manager position is responsible for implementing client facing and internal technical projects. You should have experience in being client facing or a technical ...
774665625,https://www.linkedin.com/jobs/view/774665625/,Executive - Audit,"Have 0 - 2 years post qualification experience in Statutory Audit in a similar environment (Audit and Accounting firms) Have strong soft skills like inter personal, team and ..."
839422225,https://www.linkedin.com/jobs/view/839422225/,Manager,"Experience / Skills required. Experience as per below, with excellent understanding of business transformation on the Growth Strategy, Sales and go to market implementation. ..."
634881234,https://www.linkedin.com/jobs/view/634881234/,Associate Consultant,Executives are typically project team members who will be involved in conducting investigations/ data analysis/ compliance reviews and execution of other solutions offered by ...
634879759,https://www.linkedin.com/jobs/view/634879759/,Manager,"Identify opportunities to streamline use of data, identify process improvements and coordinate with tax service lines on increasing efficiencies through technology, clearly ..."
815027178,https://www.linkedin.com/jobs/view/815027178/,Associate Consultant,"At least 1-2 end-to-end Implementation of ADM projects in technologies like .NET, C#, MVC 4/5, WCF, JQuery, SQL Server, Java Script, HTML, Entity Framework, Third party UI ..."
868138617,https://www.linkedin.com/jobs/view/868138617/,Analyst,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634879874,https://www.linkedin.com/jobs/view/634879874/,Executive,"Candidates would be required to go through 3 rounds of personal interviews to assess clarity on concepts, communication skills and attitude. 0-1 years of experience in direct ..."
837981223,https://www.linkedin.com/jobs/view/837981223/,Associate Consultant,"Three (3) years of actuarial or general consulting experience in the valuation, design, administration and implementation of employee benefit and compensation plans with a top ..."
827272459,https://www.linkedin.com/jobs/view/827272459/,Consultant,Actively building and managing the relationships and interface with Global KPMG Infrastructure teams and other deal advisory professionals. Supporting KPMG onshore teams or ...
793248272,https://www.linkedin.com/jobs/view/793248272/,Associate Consultant,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634880329,https://www.linkedin.com/jobs/view/634880329/,Associate Consultant,"Strong experience (2-4 years for an undergraduate and &lt;2 for a post-graduate) with strategy or transactions experience gained in corporate roles, strategic consulting or public ..."
692101802,https://www.linkedin.com/jobs/view/692101802/,Analyst,Identification and profiling of buyers for clients seeking disposal of part/complete businesses; Preparation of parts of or complete buy-side and sell-side pitches including ...
634877972,https://www.linkedin.com/jobs/view/634877972/,Consultant,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
796093176,https://www.linkedin.com/jobs/view/796093176/,Consultant,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
779064236,https://www.linkedin.com/jobs/view/779064236/,Associate Director,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
663373769,https://www.linkedin.com/jobs/view/663373769/,KGS-Administrator-AMS-Gurgaon,Work with your manager to affect the content represented on different marketing collaterals / channels to be the most beneficial and improve operational efficiencies for the team.
634879881,https://www.linkedin.com/jobs/view/634879881/,KGS-Analyst-Research-Gurgaon,"Independently manage research assignments &#x2013; either as a part of an ongoing client engagement, or as a part of business development efforts conducted by the entity. Extend ..."
634881139,https://www.linkedin.com/jobs/view/634881139/,Executive,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
782891558,https://www.linkedin.com/jobs/view/782891558/,Hiring for Cvent Product Consultant salary up to 6.5 lacs package,"Preference would be given to candidates who have prior experience of having travelled, studied or worked abroad. Excellent communication skills (verbal and written) Provide ..."
663333986,https://www.linkedin.com/jobs/view/663333986/,KGS-Business Associate-Pursuits-Bangalore,"Graduates with 2-4 years, post Graduates with 1-2 years of relevant industry experience in a similar role particularly in a professional services firm / third-party KPO/IT-BPO ..."
881145423,https://www.linkedin.com/jobs/view/881145423/,IT Project Manager (PMP) ($100k/yr) - Online Hiring Event,The IT Project Manager position is responsible for implementing client facing and internal technical projects. You should have experience in being client facing or a technical ...
881143723,https://www.linkedin.com/jobs/view/881143723/,IT Project Manager (PMP) ($100k/yr) - Online Hiring Event,The IT Project Manager position is responsible for implementing client facing and internal technical projects. You should have experience in being client facing or a technical ...
826001077,https://www.linkedin.com/jobs/view/826001077/,Associate Consultant,Prospects would typically be Regulatory Compliance Services team members who will be a part of handling and supporting regulatory compliance related matters. Consistently ...
837980538,https://www.linkedin.com/jobs/view/837980538/,Manager,"Should have worked in Block Chain in specific they should have worked on POC, should have business Knowledge, Business Analyst. Candidate who have worked on Trade finance and ..."
634881160,https://www.linkedin.com/jobs/view/634881160/,Analyst,"Candidates would be required to go through 3 rounds of personal interviews to assess clarity on concepts, communication skills and attitude. Any Graduate/Post Graduate, Relevant..."
839696854,https://www.linkedin.com/jobs/view/839696854/,Consultant,"MBA / PGDBM / CFA/CA/Engineers Relevant experience (6-11 years) gained in either Corporate roles, Debt Syndication, Fund-raising, Project Finance, regulatory finance, PPP, Infra..."
761232116,https://www.linkedin.com/jobs/view/761232116/,Associate Consultant,Seniors may play the role of team leader on some engagements with 1-3 team members reporting to them for the project. In such cases seniors shall have responsibility of ...
634877874,https://www.linkedin.com/jobs/view/634877874/,Assistant Manager,Financial Due Diligence experience with a Transaction Advisory firm or M&amp;A experience with large corporate/ MNCs. Audit experience from a reputed accounting firm.Roles and ...
770902789,https://www.linkedin.com/jobs/view/770902789/,Consultant,"Three (3) years of actuarial or general consulting experience in the valuation, design, administration and implementation of employee benefit and compensation plans with a top ..."
634881120,https://www.linkedin.com/jobs/view/634881120/,KGS-Analyst-Research-Gurgaon,"Independently manage research assignments &#x2013; either as a part of an ongoing client engagement, or as a part of business development efforts conducted by the entity. Extend ..."
634877892,https://www.linkedin.com/jobs/view/634877892/,Consultant,"Strong communication skills with the ability to explain technical concepts and analytics-driven findings to business people and to explain business processes, concepts, ..."
881145234,https://www.linkedin.com/jobs/view/881145234/,IT Project Manager (PMP) ($100k/yr) - Online Hiring Event,The IT Project Manager position is responsible for implementing client facing and internal technical projects. You should have experience in being client facing or a technical ...
634881237,https://www.linkedin.com/jobs/view/634881237/,Analyst,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634877939,https://www.linkedin.com/jobs/view/634877939/,KGS-Analyst-Resource Management-Gurgaon,"To act as dedicated support to onshore Resource Managers with all aspects of the administration of RETAIN and other associated Resource Management tasks like MI, maintaining ..."
837978906,https://www.linkedin.com/jobs/view/837978906/,Associate Director,Candidate who have worked on Trade finance and RPA intelligence in consulting environment will be a perfect fit for our requirement. Should have worked in Block Chain in ...
839880354,https://www.linkedin.com/jobs/view/839880354/,Senior - Audit,Leading and managing a team of up to 6-7 people comprising of fresh graduates and experienced professionals. 1-3 year experience with a Big 4 in a client facing environment ...
634879781,https://www.linkedin.com/jobs/view/634879781/,KGS-Analyst-Research-Gurgaon,"Independently manage research assignments &#x2013; either as a part of an ongoing client engagement, or as a part of business development efforts conducted by the entity. Extend ..."
881141657,https://www.linkedin.com/jobs/view/881141657/,IT Project Manager (PMP) ($100k/yr) - Online Hiring Event,"You should have experience in being client facing or a technical project manager at companies such as Accenture, Deloitte, KPMG, Ernst &amp; Young, IBM, Microsoft leading complex ..."
634880275,https://www.linkedin.com/jobs/view/634880275/,Consultant,"Qualified CAs with 0 &#x2013; 6 years of relevant experience in risk consulting/ operations or compliance function role in the industry (Understanding of internal audit, business ..."
779062917,https://www.linkedin.com/jobs/view/779062917/,Manager - Audit,5+ years of experience with a Big 4 in a client facing environment working with corporate and/or international clients. Business writing and presentation skills both oral and ...
634881174,https://www.linkedin.com/jobs/view/634881174/,Senior: Mumbai,"0- 3 years or more experience in working in statutory audit or in a similar environment (Audit and Accounting firms). Have strong soft skills like leadership, inter personal, ..."
634880352,https://www.linkedin.com/jobs/view/634880352/,Assistant Manager,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634879895,https://www.linkedin.com/jobs/view/634879895/,KGS-Analyst-RPO-Gurgaon,"The candidate must have 1 to 3 years of relevant experience with primary focus on Candidates Sourcing, Lead Generation &amp; Internet Research in a similar role, particularly in a ..."
